"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268045,0.0431675,0.061308,0.0803725,0.0992105,0.117024,0.129636,0.136745,0.139586,0.1390295,0.137513,0.136088,0.1352145,0.135025,0.1354825,0.1366,0.136936,0.136305,0.133803,0.129513,0.1242025,0.119007,0.112695,0.105261,0.097401,0.0898,0.07873,0.0653615,0.0521515,0.0398755,0.028419,0.020424,0.014423,0.0101325,0.0063235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027563,0.045026,0.063689,0.082446,0.0999305,0.115601,0.1270485,0.134179,0.13773,0.138327,0.137865,0.1371455,0.136529,0.136151,0.1361305,0.1365355,0.1363815,0.1355085,0.1330365,0.1289995,0.12401,0.118997,0.1128325,0.105496,0.0975935,0.0897405,0.0785565,0.065146,0.051919,0.039642,0.0282825,0.020317,0.01434,0.01006,0.006257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02676,0.0440735,0.0626535,0.0813775,0.098774,0.1143305,0.126044,0.133812,0.1380815,0.139357,0.139315,0.1386795,0.137903,0.1371615,0.136679,0.1365525,0.1360575,0.1350435,0.1326435,0.128849,0.12413,0.1192575,0.113185,0.1058855,0.097917,0.089845,0.078548,0.065079,0.051813,0.0395105,0.0282065,0.0202355,0.014269,0.0100115,0.0062265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027575,0.0461075,0.065482,0.084306,0.1007135,0.114381,0.1249135,0.132423,0.137029,0.1390505,0.1397135,0.139525,0.138854,0.1378745,0.136928,0.136155,0.135229,0.1340185,0.1316585,0.1280975,0.1236775,0.1189905,0.113072,0.105881,0.0978945,0.0896155,0.078239,0.064757,0.0514985,0.0392155,0.028019,0.0200895,0.0141555,0.009917,0.006146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278865,0.0468975,0.066215,0.084319,0.0994315,0.1114745,0.121291,0.1291165,0.13459,0.137823,0.1396305,0.140332,0.1401825,0.13935,0.1382875,0.1371765,0.1359945,0.1346345,0.132274,0.128837,0.124559,0.1199135,0.1140135,0.1068125,0.098728,0.0902245,0.078687,0.0650755,0.0517065,0.0393325,0.0281065,0.020137,0.0141755,0.009917,0.0061305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026451,0.0443305,0.0625525,0.0797735,0.094631,0.1070715,0.117562,0.1262535,0.1327385,0.1371095,0.14014,0.142123,0.1430515,0.143041,0.142558,0.141818,0.1406125,0.138884,0.1358975,0.1316605,0.126586,0.1214305,0.1151685,0.1077595,0.0996775,0.091498,0.080011,0.066308,0.0527955,0.0402465,0.028717,0.0205675,0.014477,0.010145,0.0062945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269135,0.0449725,0.06383,0.0821385,0.0981365,0.111505,0.1217375,0.129011,0.1338225,0.1365845,0.1385265,0.1401015,0.1411125,0.1415885,0.141767,0.141814,0.1409935,0.139245,0.1358065,0.1307885,0.124938,0.119391,0.11291,0.105461,0.097612,0.0900665,0.0789875,0.0655955,0.0523365,0.0399885,0.0284665,0.020409,0.014374,0.010075,0.00626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268485,0.044459,0.0632575,0.0820155,0.0989685,0.1135835,0.12413,0.13073,0.1346025,0.136429,0.1378565,0.1394905,0.1409115,0.142065,0.143001,0.1438545,0.143334,0.1413955,0.1373,0.1312785,0.124424,0.118301,0.111447,0.10384,0.0961535,0.089238,0.0785165,0.065357,0.0522715,0.040047,0.0284335,0.020407,0.014384,0.0100915,0.006288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026501,0.0435785,0.0621925,0.0812335,0.098953,0.1146445,0.125552,0.1317465,0.1350355,0.136314,0.137535,0.139413,0.1412975,0.143059,0.144612,0.14608,0.1457075,0.143475,0.138681,0.131668,0.1238425,0.1171685,0.109968,0.1022265,0.0947115,0.088409,0.0780415,0.0651165,0.052204,0.0401,0.028402,0.020401,0.014389,0.010107,0.006317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026759,0.043913,0.0627705,0.0822195,0.10037,0.1164095,0.1271705,0.1327605,0.1354745,0.1363515,0.137468,0.139562,0.1417375,0.1437985,0.1455925,0.1472555,0.1467405,0.1440605,0.138541,0.130619,0.1219675,0.114871,0.1074545,0.0997025,0.09244,0.086765,0.076832,0.064257,0.0516315,0.0397535,0.028097,0.020204,0.0142625,0.0100255,0.0062775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273675,0.0451355,0.064372,0.0838465,0.1015485,0.11678,0.127166,0.132862,0.1357395,0.1367,0.137677,0.1393635,0.1411725,0.142963,0.1445415,0.145964,0.1455325,0.143215,0.1384445,0.131536,0.123742,0.116787,0.1092555,0.1011575,0.093214,0.0862555,0.075736,0.0629775,0.0504165,0.038789,0.027797,0.0201325,0.014336,0.010141,0.0063585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026818,0.0445955,0.0638965,0.0834335,0.100969,0.115822,0.126098,0.1319715,0.135075,0.136224,0.1372475,0.1388035,0.140521,0.142285,0.1438285,0.145134,0.1447365,0.142581,0.138243,0.131957,0.124655,0.117633,0.1098715,0.101408,0.092882,0.084903,0.073991,0.061214,0.048857,0.0375915,0.0272985,0.019907,0.0142965,0.010187,0.0064085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260375,0.0439955,0.063879,0.0842865,0.102269,0.116999,0.1268475,0.1320745,0.1346055,0.1353235,0.136069,0.1374785,0.1391975,0.141084,0.142746,0.144104,0.143716,0.1415185,0.137196,0.13097,0.1236845,0.1164685,0.108493,0.0998155,0.091047,0.082672,0.071775,0.059266,0.047317,0.036543,0.0269385,0.019827,0.014397,0.010363,0.006563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
